"key","rule","severity","type","status","resolution","message","component","line","creationDate"
"AZ0fhUtR2ZP7YcsGqeBp","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Advances.tsx","995","2026-03-24T11:04:14+0000"
"AZ0fhUtR2ZP7YcsGqeBq","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Advances.tsx","999","2026-03-24T11:04:14+0000"
"AZ0fhUtR2ZP7YcsGqeBr","typescript:S6535","MAJOR","CODE_SMELL","RESOLVED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:frontend/src/pages/Advances.tsx","999","2026-03-24T11:04:14+0000"
"AZ0fhUtR2ZP7YcsGqeBs","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/pages/Advances.tsx","1003","2026-03-24T11:04:14+0000"
"AZ0fhUtR2ZP7YcsGqeBt","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Advances.tsx","1125","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCQ","typescript:S1128","MINOR","CODE_SMELL","OPEN",,"Remove this unused import of 'X'.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","2","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCR","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","106","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCS","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","115","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCT","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","115","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCU","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx",,"2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCV","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx",,"2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCW","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx",,"2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCX","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx",,"2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCY","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","127","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCZ","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","143","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCa","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","155","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCb","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","173","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCc","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","173","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCd","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","184","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCe","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","185","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCf","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","243","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCg","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","271","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCh","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(...text: string[]): void' of 'printWindow.document.write' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","274","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCi","typescript:S6535","MAJOR","CODE_SMELL","RESOLVED","FIXED","Unnecessary escape character: \/.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","274","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCj","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","341","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCk","typescript:S1082","MINOR","BUG","OPEN",,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","341","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCl","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","346","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCm","typescript:S1082","MINOR","BUG","OPEN",,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","346","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCn","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","351","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCo","typescript:S1082","MINOR","BUG","OPEN",,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","351","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCp","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","395","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCq","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","405","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCr","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","406","2026-03-24T11:04:14+0000"
"AZ0fhUvN2ZP7YcsGqeCs","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Alerts.tsx","418","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeCt","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","276","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeCu","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseInt` over `parseInt`.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","276","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeCv","typescript:S4325","MINOR","CODE_SMELL","CLOSED","FIXED","This assertion is unnecessary since it does not change the type of the expression.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx",,"2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeCw","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","363","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeCx","typescript:S1082","MINOR","BUG","OPEN",,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","363","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeCy","typescript:S7735","MINOR","CODE_SMELL","OPEN",,"Unexpected negated condition.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","367","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeC0","typescript:S1082","MINOR","BUG","OPEN",,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","374","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeCz","typescript:S6848","MAJOR","CODE_SMELL","RESOLVED","FIXED","Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","374","2026-03-24T11:04:14+0000"
"AZ0fhUvg2ZP7YcsGqeC1","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Apps.tsx","478","2026-03-24T11:04:14+0000"
"AZ0fhUuu2ZP7YcsGqeCK","typescript:S1128","MINOR","CODE_SMELL","OPEN",,"Remove this unused import of 'Label'.","salahmostava-sys_muhimmat:frontend/src/pages/EmployeeTiers.tsx","8","2026-03-24T11:04:14+0000"
"AZ0fhUuu2ZP7YcsGqeCL","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/EmployeeTiers.tsx","194","2026-03-24T11:04:14+0000"
"AZ0fhUuu2ZP7YcsGqeCM","typescript:S7776","MINOR","CODE_SMELL","RESOLVED","FIXED","`newlyAbsconded` should be a `Set`, and use `newlyAbsconded.has()` to check existence or non-existence.","salahmostava-sys_muhimmat:frontend/src/pages/EmployeeTiers.tsx","211","2026-03-24T11:04:14+0000"
"AZ0fhUuu2ZP7YcsGqeCN","typescript:S6478","MAJOR","CODE_SMELL","RESOLVED","FIXED","Move this component definition out of the parent component and pass data as props.","salahmostava-sys_muhimmat:frontend/src/pages/EmployeeTiers.tsx","366","2026-03-24T11:04:14+0000"
"AZ0fhUuu2ZP7YcsGqeCO","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""emp"".","salahmostava-sys_muhimmat:frontend/src/pages/EmployeeTiers.tsx","524","2026-03-24T11:04:14+0000"
"AZ0fhUuu2ZP7YcsGqeCP","typescript:S1854","MAJOR","CODE_SMELL","RESOLVED","FIXED","Remove this useless assignment to variable ""linkedApps"".","salahmostava-sys_muhimmat:frontend/src/pages/EmployeeTiers.tsx","525","2026-03-24T11:04:14+0000"
"AZ0fhUqO2ZP7YcsGqeAe","typescript:S6853","MAJOR","CODE_SMELL","RESOLVED","FIXED","A form label must be associated with a control.","salahmostava-sys_muhimmat:frontend/src/pages/ForgotPassword.tsx","74","2026-03-24T11:04:14+0000"
"AZ0fhUv02ZP7YcsGqeC2","typescript:S7748","MINOR","CODE_SMELL","OPEN",,"Don't use a zero fraction in the number.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","73","2026-03-24T11:04:14+0000"
"AZ0fhUv02ZP7YcsGqeC3","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.isFinite` over `isFinite`.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","79","2026-03-24T11:04:14+0000"
"AZ0fhUv02ZP7YcsGqeC4","typescript:S7748","MINOR","CODE_SMELL","OPEN",,"Don't use a zero fraction in the number.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","81","2026-03-24T11:04:14+0000"
"AZ0fhUv02ZP7YcsGqeC5","typescript:S1874","MINOR","CODE_SMELL","OPEN",,"The signature '(blob: Blob): void' of 'reader.readAsBinaryString' is deprecated.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","128","2026-03-24T11:04:14+0000"
"AZ0fhUv02ZP7YcsGqeC6","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","135","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeC7","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","136","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeC8","typescript:S7735","MINOR","CODE_SMELL","OPEN",,"Unexpected negated condition.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","139","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeC9","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","177","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeC-","typescript:S6819","MAJOR","CODE_SMELL","RESOLVED","FIXED","Use <input type=""button"">, <input type=""image"">, <input type=""reset"">, <input type=""submit"">, or <button> instead of the ""button"" role to ensure accessibility across all devices.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","184","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeC_","typescript:S6772","MAJOR","CODE_SMELL","RESOLVED","FIXED","Ambiguous spacing after previous element input","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","231","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDA","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","250","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDB","typescript:S2004","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","256","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDC","typescript:S3776","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","288","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDD","typescript:S6571","MINOR","CODE_SMELL","OPEN",,"""all"" is overridden by string in this union type.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","297","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDE","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","451","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDF","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","452","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDG","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","474","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDH","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","475","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDI","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","678","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDJ","typescript:S6479","MAJOR","CODE_SMELL","RESOLVED","FIXED","Do not use Array index in keys","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","680","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDK","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","684","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDL","typescript:S7735","MINOR","CODE_SMELL","OPEN",,"Unexpected negated condition.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","715","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDM","typescript:S7735","MINOR","CODE_SMELL","OPEN",,"Unexpected negated condition.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","738","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDN","typescript:S3358","MAJOR","CODE_SMELL","RESOLVED","FIXED","Extract this nested ternary operation into an independent statement.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","827","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDO","typescript:S2004","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","878","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDP","typescript:S2004","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","883","2026-03-24T11:04:14+0000"
"AZ0fhUv12ZP7YcsGqeDQ","typescript:S2004","CRITICAL","CODE_SMELL","RESOLVED","WONTFIX","Refactor this code to not nest functions more than 4 levels deep.","salahmostava-sys_muhimmat:frontend/src/pages/Fuel.tsx","888","2026-03-24T11:04:14+0000"
"AZ0fhUsr2ZP7YcsGqeAt","typescript:S1128","MINOR","CODE_SMELL","OPEN",,"Remove this unused import of 'Upload'.","salahmostava-sys_muhimmat:frontend/src/pages/MaintenanceLogs.tsx","2","2026-03-24T11:04:14+0000"
"AZ0fhUsr2ZP7YcsGqeAu","typescript:S7773","MINOR","CODE_SMELL","RESOLVED","FIXED","Prefer `Number.parseFloat` over `parseFloat`.","salahmostava-sys_muhimmat:frontend/src/pages/MaintenanceLogs.tsx","83","2026-03-24T11:04:14+0000"
